,Season,team,team_full_name,conference,avg_age,avg_exp,avg_weight,avg_height,Odds,highest_salary,median_salary,total_salary,top_players,not_top_players,nb_championships,nb_champ_past_4y,nb_po_apperence,winner,ranking
444,2016,MIL,Milwaukee Bucks,EAST,24.58823529411765,3.235294117647059,224.52941176470588,79.3529411764706,1100,16400000,2109294.0,70993573,2,15,1,0,28,0,12
445,2015,MIL,Milwaukee Bucks,EAST,24.85,3.55,220.4,78.8,1100,11000000,1873200.0,61443341,0,21,1,0,28,0,6
446,2014,MIL,Milwaukee Bucks,EAST,25.526315789473685,3.3684210526315788,219.8947368421053,79.0,10000,8000000,3053368.0,49675131,0,15,1,0,27,0,15
447,2014,MIL,Milwaukee Bucks,EAST,25.526315789473685,3.3684210526315788,219.8947368421053,79.0,15000,8000000,3053368.0,49675131,0,15,1,0,27,0,15
448,2013,MIL,Milwaukee Bucks,EAST,26.666666666666668,5.055555555555555,220.8333333333333,79.11111111111111,10000,11000000,3524880.0,62476395,0,15,1,0,27,0,8
449,2013,MIL,Milwaukee Bucks,EAST,26.666666666666668,5.055555555555555,220.8333333333333,79.11111111111111,15000,11000000,3524880.0,62476395,0,15,1,0,27,0,8
450,2012,MIL,Milwaukee Bucks,EAST,25.764705882352946,4.235294117647059,223.76470588235293,79.58823529411765,20000,12000000,3500000.0,60192388,0,15,1,0,26,0,9
451,2012,MIL,Milwaukee Bucks,EAST,25.764705882352946,4.235294117647059,223.76470588235293,79.58823529411765,4000,12000000,3500000.0,60192388,0,15,1,0,26,0,9
452,2012,MIL,Milwaukee Bucks,EAST,25.764705882352946,4.235294117647059,223.76470588235293,79.58823529411765,12500,12000000,3500000.0,60192388,0,15,1,0,26,0,9
453,2011,MIL,Milwaukee Bucks,EAST,27.23529411764705,5.470588235294118,220.23529411764707,78.58823529411765,20000,18300000,2000000.0,69076690,1,16,1,0,26,0,9
454,2011,MIL,Milwaukee Bucks,EAST,27.23529411764705,5.470588235294118,220.23529411764707,78.58823529411765,4000,18300000,2000000.0,69076690,1,16,1,0,26,0,9
455,2011,MIL,Milwaukee Bucks,EAST,27.23529411764705,5.470588235294118,220.23529411764707,78.58823529411765,12500,18300000,2000000.0,69076690,1,16,1,0,26,0,9
456,2010,MIL,Milwaukee Bucks,EAST,27.73684210526316,5.052631578947368,219.4736842105264,79.15789473684211,20000,17040000,2834260.0,66775602,1,15,1,0,26,0,6
457,2010,MIL,Milwaukee Bucks,EAST,27.73684210526316,5.052631578947368,219.4736842105264,79.15789473684211,4000,17040000,2834260.0,66775602,1,15,1,0,26,0,6
458,2010,MIL,Milwaukee Bucks,EAST,27.73684210526316,5.052631578947368,219.4736842105264,79.15789473684211,12500,17040000,2834260.0,66775602,1,15,1,0,26,0,6
459,2009,MIL,Milwaukee Bucks,EAST,27.823529411764707,5.352941176470588,217.64705882352945,78.47058823529412,7500,15780000,2565000.0,71360656,1,16,1,0,12,0,11
460,2009,MIL,Milwaukee Bucks,EAST,27.823529411764707,5.352941176470588,217.64705882352945,78.47058823529412,15000,15780000,2565000.0,71360656,1,16,1,0,12,0,11
461,2008,MIL,Milwaukee Bucks,EAST,26.428571428571427,3.857142857142857,223.3571428571429,79.28571428571429,7500,14520000,3000000.0,62571522,1,14,1,0,12,0,13
462,2008,MIL,Milwaukee Bucks,EAST,26.428571428571427,3.857142857142857,223.3571428571429,79.28571428571429,15000,14520000,3000000.0,62571522,1,14,1,0,12,0,13
463,2025,MIN,Minnesota Timberwolves,WEST,26.21052631578948,4.578947368421052,220.53333333333333,79.26315789473684,850,49205800,5287710.0,205560682,3,11,0,0,12,0,
464,2024,MIN,Minnesota Timberwolves,WEST,25.894736842105264,5.105263157894737,216.05263157894737,78.73684210526316,850,41000000,2320000.0,164428789,2,19,0,0,12,0,3
465,2023,MIN,Minnesota Timberwolves,WEST,25.5,4.4,214.6,78.15,850,38172414,1930681.0,143519708,2,19,0,0,11,0,8
466,2022,MIN,Minnesota Timberwolves,WEST,24.55555555555556,3.4444444444444446,215.0,77.88888888888889,850,31650600,2353320.0,136017549,2,17,0,0,10,0,7
467,2021,MIN,Minnesota Timberwolves,WEST,23.4375,3.0625,208.1875,77.875,850,29467800,4383217.5,128890063,2,14,0,0,9,0,13
468,2020,MIN,Minnesota Timberwolves,WEST,24.416666666666668,3.2916666666666665,215.16666666666663,78.08333333333333,850,27285000,2631197.0,132547645,2,16,0,0,9,0,14
469,2019,MIN,Minnesota Timberwolves,WEST,26.80952380952381,4.619047619047619,219.3333333333333,78.0952380952381,850,25467250,2285073.5,121968101,1,21,0,0,9,0,11
470,2018,MIN,Minnesota Timberwolves,WEST,26.875,5.1875,216.875,78.6875,850,19301070,3098739.5,105179926,0,18,0,0,9,0,8
471,2017,MIN,Minnesota Timberwolves,WEST,25.625,3.8125,219.25,78.6875,850,13550000,3500000.0,81621379,0,19,0,0,5,0,13
472,2016,MIN,Minnesota Timberwolves,WEST,26.875,5.0625,225.8125,79.75,850,12365000,2148360.0,72458417,0,17,0,0,5,0,13
473,2015,MIN,Minnesota Timberwolves,WEST,25.72,3.68,224.92,79.32,850,12100000,2013900.0,64733364,0,18,0,0,5,0,15
474,2014,MIN,Minnesota Timberwolves,WEST,25.823529411764707,3.647058823529412,219.52941176470588,78.6470588235294,8000,14693906,4251060.0,67485845,1,13,0,0,5,0,10
475,2014,MIN,Minnesota Timberwolves,WEST,25.823529411764707,3.647058823529412,219.52941176470588,78.6470588235294,10000,14693906,4251060.0,67485845,1,13,0,0,5,0,10
476,2013,MIN,Minnesota Timberwolves,WEST,26.68421052631579,3.631578947368421,218.0,78.47368421052632,8000,13668750,2575000.0,69001896,0,21,0,0,5,0,12
477,2013,MIN,Minnesota Timberwolves,WEST,26.68421052631579,3.631578947368421,218.0,78.47368421052632,10000,13668750,2575000.0,69001896,0,21,0,0,5,0,12
478,2012,MIN,Minnesota Timberwolves,WEST,24.73333333333333,3.733333333333333,224.6,78.8,20000,6262347,4300000.0,56844339,0,15,0,0,5,0,12
479,2012,MIN,Minnesota Timberwolves,WEST,24.73333333333333,3.733333333333333,224.6,78.8,20000,6262347,4300000.0,56844339,0,15,0,0,5,0,12
480,2012,MIN,Minnesota Timberwolves,WEST,24.73333333333333,3.733333333333333,224.6,78.8,20000,6262347,4300000.0,56844339,0,15,0,0,5,0,12
481,2011,MIN,Minnesota Timberwolves,WEST,23.647058823529413,2.588235294117647,218.1176470588236,78.52941176470588,20000,11530592,3415140.0,53461123,1,15,0,0,5,0,15
482,2011,MIN,Minnesota Timberwolves,WEST,23.647058823529413,2.588235294117647,218.1176470588236,78.52941176470588,20000,11530592,3415140.0,53461123,1,15,0,0,5,0,15
483,2011,MIN,Minnesota Timberwolves,WEST,23.647058823529413,2.588235294117647,218.1176470588236,78.52941176470588,20000,11530592,3415140.0,53461123,1,15,0,0,5,0,15
484,2010,MIN,Minnesota Timberwolves,WEST,24.9375,3.5,227.5,79.375,20000,12000000,2969280.0,62253360,0,17,0,0,5,0,15
485,2010,MIN,Minnesota Timberwolves,WEST,24.9375,3.5,227.5,79.375,20000,12000000,2969280.0,62253360,0,17,0,0,5,0,15
486,2010,MIN,Minnesota Timberwolves,WEST,24.9375,3.5,227.5,79.375,20000,12000000,2969280.0,62253360,0,17,0,0,5,0,15
487,2009,MIN,Minnesota Timberwolves,WEST,26.47058823529412,4.352941176470588,224.94117647058823,79.0,15000,11000000,2989620.0,66445144,0,16,0,0,5,0,11
488,2009,MIN,Minnesota Timberwolves,WEST,26.47058823529412,4.352941176470588,224.94117647058823,79.0,15000,11000000,2989620.0,66445144,0,16,0,0,5,0,11
489,2008,MIN,Minnesota Timberwolves,WEST,25.9375,4.3125,226.1875,79.0,15000,11666666,2562426.0,69043895,0,19,0,0,5,0,13
490,2008,MIN,Minnesota Timberwolves,WEST,25.9375,4.3125,226.1875,79.0,15000,11666666,2562426.0,69043895,0,19,0,0,5,0,13
491,2012,NJN,New Jersey Nets,EAST,25.90909090909091,3.954545454545455,220.3636363636364,78.5909090909091,12500,16359805,1871540.0,65281235,1,19,0,0,5,0,12
492,2012,NJN,New Jersey Nets,EAST,25.90909090909091,3.954545454545455,220.3636363636364,78.5909090909091,10000,16359805,1871540.0,65281235,1,19,0,0,5,0,12
493,2012,NJN,New Jersey Nets,EAST,25.90909090909091,3.954545454545455,220.3636363636364,78.5909090909091,4000,16359805,1871540.0,65281235,1,19,0,0,5,0,12
494,2011,NJN,New Jersey Nets,EAST,25.77272727272728,4.363636363636363,217.8181818181818,78.9090909090909,12500,14940152,3250000.0,58495989,1,14,0,0,5,0,12
495,2011,NJN,New Jersey Nets,EAST,25.77272727272728,4.363636363636363,217.8181818181818,78.9090909090909,10000,14940152,3250000.0,58495989,1,14,0,0,5,0,12
496,2011,NJN,New Jersey Nets,EAST,25.77272727272728,4.363636363636363,217.8181818181818,78.9090909090909,4000,14940152,3250000.0,58495989,1,14,0,0,5,0,12
497,2010,NJN,New Jersey Nets,EAST,26.47058823529412,4.882352941176471,217.7058823529412,79.05882352941177,12500,10560000,2416067.0,59366715,0,17,0,0,5,0,15
498,2010,NJN,New Jersey Nets,EAST,26.47058823529412,4.882352941176471,217.7058823529412,79.05882352941177,10000,10560000,2416067.0,59366715,0,17,0,0,5,0,15
499,2010,NJN,New Jersey Nets,EAST,26.47058823529412,4.882352941176471,217.7058823529412,79.05882352941177,4000,10560000,2416067.0,59366715,0,17,0,0,5,0,15
500,2009,NJN,New Jersey Nets,EAST,25.4,4.133333333333334,222.13333333333333,79.6,2500,14724125,2986080.0,62666523,1,14,0,0,5,0,12
501,2009,NJN,New Jersey Nets,EAST,25.4,4.133333333333334,222.13333333333333,79.6,10000,14724125,2986080.0,62666523,1,14,0,0,5,0,12
502,2008,NJN,New Jersey Nets,EAST,27.3,5.1,222.75,78.95,2500,13320000,1889760.0,61836211,1,18,0,0,5,0,10
503,2008,NJN,New Jersey Nets,EAST,27.3,5.1,222.75,78.95,10000,13320000,1889760.0,61836211,1,18,0,0,5,0,10
504,2013,NOH,New Orleans Hornets,WEST,24.63157894736842,2.6842105263157894,222.42105263157896,79.15789473684211,15000,13700000,2323200.0,63901224,2,15,0,0,5,0,14
505,2012,NOH,New Orleans Hornets,WEST,25.27272727272728,2.5454545454545454,226.27272727272728,79.31818181818181,5000,14030000,2335820.0,65441008,1,17,0,0,5,0,15
506,2012,NOH,New Orleans Hornets,WEST,25.27272727272728,2.5454545454545454,226.27272727272728,79.31818181818181,6600,14030000,2335820.0,65441008,1,17,0,0,5,0,15
507,2012,NOH,New Orleans Hornets,WEST,25.27272727272728,2.5454545454545454,226.27272727272728,79.31818181818181,15000,14030000,2335820.0,65441008,1,17,0,0,5,0,15
508,2011,NOH,New Orleans Hornets,WEST,26.57894736842105,4.157894736842105,227.31578947368425,79.57894736842105,5000,14940153,2500000.0,68230729,1,16,0,0,5,0,8
509,2011,NOH,New Orleans Hornets,WEST,26.57894736842105,4.157894736842105,227.31578947368425,79.57894736842105,6600,14940153,2500000.0,68230729,1,16,0,0,5,0,8
510,2011,NOH,New Orleans Hornets,WEST,26.57894736842105,4.157894736842105,227.31578947368425,79.57894736842105,15000,14940153,2500000.0,68230729,1,16,0,0,5,0,8
511,2010,NOH,New Orleans Hornets,WEST,27.75,5.1875,220.4375,78.75,5000,13520500,3263020.0,70163827,0,14,0,0,4,0,11
512,2010,NOH,New Orleans Hornets,WEST,27.75,5.1875,220.4375,78.75,6600,13520500,3263020.0,70163827,0,14,0,0,4,0,11
513,2010,NOH,New Orleans Hornets,WEST,27.75,5.1875,220.4375,78.75,15000,13520500,3263020.0,70163827,0,14,0,0,4,0,11
514,2009,NOH,New Orleans Hornets,WEST,29.066666666666663,6.466666666666667,221.66666666666663,79.33333333333333,5000,12528000,3630000.0,67530808,0,15,0,0,4,0,7
515,2009,NOH,New Orleans Hornets,WEST,29.066666666666663,6.466666666666667,221.66666666666663,79.33333333333333,1000,12528000,3630000.0,67530808,0,15,0,0,4,0,7
516,2008,NOH,New Orleans Hornets,WEST,27.6875,5.125,217.8125,78.75,5000,11664000,2092200.0,62609991,0,16,0,0,3,0,3
517,2008,NOH,New Orleans Hornets,WEST,27.6875,5.125,217.8125,78.75,1000,11664000,2092200.0,62609991,0,16,0,0,3,0,3
518,2025,NOP,New Orleans Pelicans,WEST,25.75,3.15,210.94117647058823,78.4,5000,36725670,5159854.0,163702985,3,8,0,0,4,0,
519,2024,NOP,New Orleans Pelicans,WEST,25.2,3.35,212.5,78.35,5000,35802469,1836096.0,164937685,3,20,0,0,4,0,7
520,2023,NOP,New Orleans Pelicans,WEST,25.58823529411765,4.294117647058823,211.64705882352945,78.41176470588235,5000,33333333,3605400.0,147340203,2,18,0,0,3,0,9
521,2022,NOP,New Orleans Pelicans,WEST,25.63636363636364,3.727272727272727,208.0,77.72727272727273,5000,30864198,1700000.0,134623097,2,23,0,0,3,0,9
522,2021,NOP,New Orleans Pelicans,WEST,25.476190476190474,3.7142857142857135,215.66666666666663,78.14285714285714,5000,29592695,3113160.0,132616252,2,17,0,0,2,0,11
523,2020,NOP,New Orleans Pelicans,WEST,24.823529411764707,3.294117647058824,217.7058823529412,77.70588235294117,5000,26131111,4482302.0,117709161,1,17,0,0,2,0,13
524,2019,NOP,New Orleans Pelicans,WEST,25.85,4.1,218.4,78.15,5000,25976111,1757429.0,114806900,2,19,0,0,2,0,13
525,2018,NOP,New Orleans Pelicans,WEST,28.043478260869566,5.391304347826087,214.2608695652174,77.73913043478261,5000,25686667,1312611.0,118896488,1,22,0,0,2,0,6
526,2017,NOP,New Orleans Pelicans,WEST,25.807692307692307,4.038461538461538,217.65384615384616,78.46153846153847,5000,22116750,1227286.0,101707386,1,24,0,0,1,0,10
527,2016,NOP,New Orleans Pelicans,WEST,26.666666666666668,5.0,216.1904761904762,77.61904761904762,5000,15514031,1437100.0,84384711,0,22,0,0,1,0,12
528,2015,NOP,New Orleans Pelicans,WEST,25.476190476190474,3.6666666666666665,213.7142857142857,78.14285714285714,5000,14898938,981084.0,69390028,1,18,0,0,1,0,8
529,2014,NOP,New Orleans Pelicans,WEST,25.571428571428573,3.1904761904761907,226.9047619047619,79.9047619047619,10000,14283844,2500000.0,62705103,1,14,0,0,45,0,12
530,2025,NYK,New York Knicks,EAST,25.94736842105263,4.473684210526316,216.4,78.15789473684211,725,36637932,11445000.0,173561472,1,12,2,0,45,0,
531,2024,NYK,New York Knicks,EAST,26.807692307692307,5.0,216.5,78.46153846153847,725,28226880,1836096.0,165734884,0,25,2,0,45,0,2
532,2023,NYK,New York Knicks,EAST,25.0,4.055555555555555,216.27777777777777,78.11111111111111,725,27733332,1601680.0,146839447,0,24,2,0,44,0,5
533,2022,NYK,New York Knicks,EAST,25.695652173913043,4.173913043478261,213.4782608695652,78.04347826086956,725,19800000,2210640.0,119711411,0,25,2,0,43,0,11
534,2021,NYK,New York Knicks,EAST,25.157894736842103,4.2105263157894735,212.57894736842104,77.84210526315789,725,18900000,3500000.0,100079878,0,25,2,0,43,0,4
535,2020,NYK,New York Knicks,EAST,24.764705882352946,3.882352941176471,216.58823529411765,78.0,725,18000000,4463640.0,111355759,0,19,2,0,42,0,12
536,2019,NYK,New York Knicks,EAST,24.60869565217392,3.391304347826087,221.5217391304348,78.3913043478261,725,22897200,3739920.0,123388448,0,21,2,0,42,0,15
537,2018,NYK,New York Knicks,EAST,25.761904761904763,4.095238095238095,221.8095238095238,79.0952380952381,725,20566802,2274670.0,104405157,0,22,2,0,42,0,11
538,2017,NYK,New York Knicks,EAST,26.625,4.125,217.375,79.375,725,24559380,2224829.5,103595894,2,16,2,0,42,0,12
539,2016,NYK,New York Knicks,EAST,26.75,4.75,226.75,79.125,725,22875000,1611180.0,75311181,1,19,2,0,42,0,13
540,2015,NYK,New York Knicks,EAST,27.25,4.75,220.15,79.0,725,23410988,1058622.0,83022165,2,18,2,0,42,0,15
541,2014,NYK,New York Knicks,EAST,28.166666666666668,6.222222222222222,224.0,78.77777777777777,3300,22407474,1703760.0,88890427,2,11,2,0,42,0,9
542,2014,NYK,New York Knicks,EAST,28.166666666666668,6.222222222222222,224.0,78.77777777777777,2200,22407474,1703760.0,88890427,2,11,2,0,42,0,9
543,2013,NYK,New York Knicks,EAST,31.31578947368421,8.526315789473685,223.6315789473684,79.84210526315789,3300,19948799,2806452.0,77970893,2,13,2,0,42,0,2
544,2013,NYK,New York Knicks,EAST,31.31578947368421,8.526315789473685,223.6315789473684,79.84210526315789,2200,19948799,2806452.0,77970893,2,13,2,0,42,0,2
545,2012,NYK,New York Knicks,EAST,26.88235294117647,5.529411764705882,224.2941176470588,79.29411764705883,6600,18518574,1352181.0,76208092,2,14,2,0,41,0,7
546,2012,NYK,New York Knicks,EAST,26.88235294117647,5.529411764705882,224.2941176470588,79.29411764705883,4000,18518574,1352181.0,76208092,2,14,2,0,41,0,7
547,2012,NYK,New York Knicks,EAST,26.88235294117647,5.529411764705882,224.2941176470588,79.29411764705883,1600,18518574,1352181.0,76208092,2,14,2,0,41,0,7
548,2011,NYK,New York Knicks,EAST,25.9,4.25,221.5,79.05,6600,17149243,1400000.0,67016562,2,13,2,0,40,0,6
549,2011,NYK,New York Knicks,EAST,25.9,4.25,221.5,79.05,4000,17149243,1400000.0,67016562,2,13,2,0,40,0,6
550,2011,NYK,New York Knicks,EAST,25.9,4.25,221.5,79.05,1600,17149243,1400000.0,67016562,2,13,2,0,40,0,6
551,2010,NYK,New York Knicks,EAST,25.7,4.75,219.0,78.95,6600,23239562,3089040.0,85710076,1,14,2,0,11,0,11
552,2010,NYK,New York Knicks,EAST,25.7,4.75,219.0,78.95,4000,23239562,3089040.0,85710076,1,14,2,0,11,0,11
553,2010,NYK,New York Knicks,EAST,25.7,4.75,219.0,78.95,1600,23239562,3089040.0,85710076,1,14,2,0,11,0,11
554,2009,NYK,New York Knicks,EAST,26.043478260869566,4.913043478260869,227.0434782608696,79.65217391304348,6000,20840625,6750000.0,96643646,1,12,2,0,11,0,14
555,2009,NYK,New York Knicks,EAST,26.043478260869566,4.913043478260869,227.0434782608696,79.65217391304348,10000,20840625,6750000.0,96643646,1,12,2,0,11,0,14
556,2008,NYK,New York Knicks,EAST,25.866666666666667,4.8,231.8,79.06666666666666,6000,19012500,5632200.0,96190114,0,17,2,0,11,0,14
557,2008,NYK,New York Knicks,EAST,25.866666666666667,4.8,231.8,79.06666666666666,10000,19012500,5632200.0,96190114,0,17,2,0,11,0,14
558,2025,OKC,Oklahoma City Thunder,WEST,24.21052631578948,2.3684210526315788,204.8333333333333,78.6842105263158,900,35859950,6669000.0,159241956,1,14,0,0,11,0,
559,2024,OKC,Oklahoma City Thunder,WEST,24.90909090909091,3.409090909090909,209.63636363636363,79.04545454545455,900,33386850,2588400.0,160502705,2,23,0,0,11,0,1
560,2023,OKC,Oklahoma City Thunder,WEST,23.21052631578948,2.1052631578947367,210.1578947368421,79.21052631578948,900,30913750,3046200.0,148489515,1,24,0,0,10,0,10
561,2022,OKC,Oklahoma City Thunder,WEST,23.65384615384616,1.7307692307692308,210.19230769230768,78.88461538461539,900,26238422,1782621.0,80320854,1,24,0,0,10,0,14
562,2021,OKC,Oklahoma City Thunder,WEST,23.818181818181817,2.6818181818181817,211.27272727272728,79.13636363636364,900,27500000,2283034.0,94780631,1,24,0,0,10,0,14
563,2020,OKC,Oklahoma City Thunder,WEST,24.5,3.388888888888889,216.16666666666663,78.44444444444444,900,38506482,2028594.0,133820365,1,18,0,0,10,0,5
564,2019,OKC,Oklahoma City Thunder,WEST,25.05555555555556,3.9444444444444446,217.5,78.11111111111111,900,35654150,1938134.5,143896557,2,18,0,0,9,0,6
565,2018,OKC,Oklahoma City Thunder,WEST,26.705882352941178,5.352941176470588,219.23529411764707,79.29411764705883,900,28530608,2385553.5,133777615,1,17,0,0,8,0,4
566,2017,OKC,Oklahoma City Thunder,WEST,25.894736842105264,3.8947368421052633,219.52631578947367,78.89473684210526,900,26540100,2440200.0,91339949,1,20,0,0,7,0,6
567,2016,OKC,Oklahoma City Thunder,WEST,27.23529411764705,5.647058823529412,224.58823529411765,79.23529411764706,900,20158622,3344000.0,94622660,1,14,0,0,6,0,3
568,2015,OKC,Oklahoma City Thunder,WEST,25.52380952380953,4.333333333333333,222.8095238095238,78.9047619047619,900,18995624,2621001.5,78791632,1,15,0,0,5,0,9
569,2014,OKC,Oklahoma City Thunder,WEST,27.22222222222222,5.444444444444445,224.94444444444449,79.22222222222223,450,17832627,2101020.0,71181364,2,12,0,0,5,0,2
570,2014,OKC,Oklahoma City Thunder,WEST,27.22222222222222,5.444444444444445,224.94444444444449,79.22222222222223,550,17832627,2101020.0,71181364,2,12,0,0,5,0,2
571,2013,OKC,Oklahoma City Thunder,WEST,25.75,4.625,222.4375,79.4375,450,16669630,2020200.0,67863244,2,13,0,0,4,0,1
572,2013,OKC,Oklahoma City Thunder,WEST,25.75,4.625,222.4375,79.4375,550,16669630,2020200.0,67863244,2,13,0,0,4,0,1
573,2012,OKC,Oklahoma City Thunder,WEST,26.125,4.625,221.9375,78.625,12500,15506632,3286498.5,59501709,1,15,0,0,3,0,2
574,2012,OKC,Oklahoma City Thunder,WEST,26.125,4.625,221.9375,78.625,1600,15506632,3286498.5,59501709,1,15,0,0,3,0,2
575,2012,OKC,Oklahoma City Thunder,WEST,26.125,4.625,221.9375,78.625,700,15506632,3286498.5,59501709,1,15,0,0,3,0,2
576,2011,OKC,Oklahoma City Thunder,WEST,25.166666666666668,4.055555555555555,226.94444444444449,79.44444444444444,12500,13250000,3633860.0,55922488,1,13,0,0,2,0,4
577,2011,OKC,Oklahoma City Thunder,WEST,25.166666666666668,4.055555555555555,226.94444444444449,79.44444444444444,1600,13250000,3633860.0,55922488,1,13,0,0,2,0,4
578,2011,OKC,Oklahoma City Thunder,WEST,25.166666666666668,4.055555555555555,226.94444444444449,79.44444444444444,700,13250000,3633860.0,55922488,1,13,0,0,2,0,4
579,2010,OKC,Oklahoma City Thunder,WEST,25.166666666666668,3.2222222222222223,222.22222222222223,79.11111111111111,12500,7350000,2759628.0,58438646,0,19,0,0,1,0,7
580,2010,OKC,Oklahoma City Thunder,WEST,25.166666666666668,3.2222222222222223,222.22222222222223,79.11111111111111,1600,7350000,2759628.0,58438646,0,19,0,0,1,0,7
